ID Заказа,Дата покупки,Дата доставки,Тип доставки,ID Клиента,Имя Клиента,Сегмент,Страна,Город,Штат,Почтовый код,Регион,Сумма,Кол-во,Скидка,Прибыль
CA-2016-113971,5/8/2016,5/14/2016,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,"8,352",6,"0,2","1,2528"
CA-2017-160395,12/31/2017,1/6/2018,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,89502,West,"163,408",9,"0,2","55,5597"
CA-2015-136567,12/20/2015,12/21/2015,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,"2884,37",14,0,"623,1933"
CA-2017-149314,7/2/2017,7/7/2017,Second Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90004,West,"195,184",1,"0,2","19,5184"
CA-2018-147039,6/29/2018,7/4/2018,Standard Class,AA-10315,Alex Avila,Consumer,United States,Minneapolis,Minnesota,55407,Central,"374,48",5,0,"96,505"
CA-2015-126522,9/1/2015,9/5/2015,Second Class,LT-16765,Larry Tron,Consumer,United States,Escondido,California,92025,West,"53,94",3,0,"15,6426"
CA-2015-127964,3/3/2015,3/8/2015,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,"161,07",9,"0,4","54,6459"
CA-2015-117709,5/4/2015,5/8/2015,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Jackson,Michigan,49201,Central,"46,8",4,0,"21,06"
CA-2016-125416,11/2/2016,11/2/2016,Same Day,KC-16540,Kelly Collister,Consumer,United States,Seattle,Washington,98115,West,"447,93",9,0,"49,2723"
CA-2018-145226,12/8/2018,12/10/2018,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,"433,78",12,0,"51,5692"
US-2015-100279,3/10/2015,3/14/2015,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073,Central,"22,38",2,0,"10,7424"
CA-2015-158064,4/21/2015,4/25/2015,Standard Class,AA-10375,Allen Armold,Consumer,United States,Los Angeles,California,90008,West,"16,52",5,"0,2","5,5755"
US-2016-104430,10/22/2016,10/26/2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Bloomington,Illinois,61701,Central,"5,176",4,"0,8","-7,764"
CA-2016-132080,8/22/2016,8/25/2016,First Class,DP-13105,Dave Poirier,Corporate,United States,New York City,New York,10035,East,"50,112",6,"0,2","16,2864"
CA-2017-161207,8/29/2017,9/3/2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Concord,New Hampshire,3301,East,"27,93",3,0,"8,0997"
CA-2015-120243,12/27/2015,12/30/2015,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,"11,56",4,0,"5,4332"
CA-2017-113621,12/1/2017,12/5/2017,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,20852,East,"352,47",5,0,"96,7425"
CA-2017-168081,4/24/2017,4/27/2017,Second Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77070,Central,"258,696",3,"0,2","64,674"
CA-2015-128146,6/21/2015,6/25/2015,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701,East,"1326,69",9,0,"358,2815"
CA-2018-138779,1/14/2018,1/15/2018,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,28540,South,"29,664",6,"0,4","8,0316"
CA-2015-127131,11/24/2015,11/30/2015,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,"721,476",19,"0,2","79,7394"
CA-2018-117212,2/26/2018,2/28/2018,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,"2110,72",23,"0,4","299,1056"
US-2016-130519,9/15/2016,9/15/2016,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,"111,904",10,"0,8","8,0564"
CA-2017-130946,4/8/2017,4/12/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,"1616,704",17,"1,3","-1790,2708"
CA-2017-114727,7/18/2017,7/24/2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,"2331,84",14,"1,5","16,2408"
CA-2018-133235,8/1/2018,8/4/2018,First Class,LH-16750,Larry Hughes,Consumer,United States,Charlotte,North Carolina,28205,South,"271,96",5,"0,2","16,9975"
CA-2017-137050,7/14/2017,7/18/2017,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,"663,964",24,"0,6","48,5239"
US-2018-118087,9/9/2018,9/13/2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,"2457,141",21,"2,9","-344,0748"
CA-2015-110184,7/12/2015,7/16/2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90036,West,"505,686",17,"0,2","73,7478"
CA-2017-126004,12/4/2017,12/5/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,"611,028",14,"0,2","90,6378"
CA-2018-100013,11/6/2018,11/11/2018,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,"29,69",5,0,"12,2162"
CA-2016-132570,10/31/2016,11/2/2016,Second Class,KT-16480,Kean Thornton,Consumer,United States,Buffalo,New York,14215,East,"82,74",4,0,"36,7048"
CA-2017-153682,5/30/2017,6/1/2017,First Class,BG-11695,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,45231,East,"839,988",2,"0,4","69,999"
CA-2017-144344,10/28/2017,10/28/2017,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,"314,393",13,"1,3","25,1082"
CA-2015-127012,8/11/2015,8/15/2015,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,"76,28",4,0,"26,8774"
CA-2017-128727,8/29/2017,9/4/2017,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10024,East,22,4,0,"5,5"
US-2017-162859,2/15/2017,2/22/2017,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10009,East,"407,072",7,"0,2","128,0602"
CA-2018-133641,5/14/2018,5/21/2018,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Gulfport,Mississippi,39503,South,"48,69",9,0,"23,8581"
CA-2015-168494,12/12/2015,12/14/2015,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,"4630,5105",21,"0,55","242,9916"
CA-2018-115602,12/18/2018,12/24/2018,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,"2888,518",30,"0,1","669,7832"
CA-2016-154956,7/4/2016,7/9/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,53209,Central,"1099,96",4,0,"285,9896"
CA-2018-144638,3/10/2018,3/14/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,"91,726",8,1,"4,23"
US-2017-168620,12/24/2017,12/28/2017,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205,South,"823,61",14,"1,1","9,003"
CA-2018-117079,10/23/2018,10/27/2018,Standard Class,JR-15700,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,32216,South,"863,88",3,"0,2","107,985"
US-2017-144393,10/28/2017,11/4/2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Greenville,North Carolina,27834,South,"17,616",4,"0,7","-14,0928"
CA-2018-105053,7/7/2018,7/9/2018,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,New York,11561,East,"17,472",3,"0,2","6,3336"
CA-2017-155992,10/1/2017,10/2/2017,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,"111,75",7,0,"29,754"
CA-2018-110380,9/2/2018,9/7/2018,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,San Francisco,California,94122,West,"6,57",3,0,"1,7739"
US-2015-167738,12/24/2015,12/29/2015,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,90045,West,"435,132",7,"0,2","59,6964"
CA-2018-121412,9/23/2018,9/27/2018,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,80027,West,"29,328",3,"0,2","3,666"
CA-2018-100426,6/4/2018,6/8/2018,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,35630,South,"12,48",2,0,"5,616"
US-2017-103646,4/21/2017,4/26/2017,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,"195,976",15,"1,8","-206,9232"
CA-2017-119186,5/26/2017,5/26/2017,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,"477,142",11,"0,9","-87,1517"
CA-2017-148698,5/2/2017,5/7/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,77070,Central,"86,352",3,"0,2","5,397"
CA-2015-163293,9/8/2015,9/11/2015,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204,South,"116,85",7,0,"43,0551"
CA-2017-160815,9/5/2017,9/6/2017,First Class,TR-21325,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,52402,Central,"278,4",3,0,"80,736"
CA-2018-122154,4/9/2018,4/11/2018,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216,South,"284,19",7,"1,1","79,625"
US-2016-149692,12/6/2016,12/12/2016,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Austin,Texas,78745,Central,"2,772",7,"0,8","-4,851"
CA-2017-119445,6/26/2017,7/3/2017,Standard Class,GM-14500,Gene McClure,Consumer,United States,Providence,Rhode Island,2908,East,"14,9",5,0,"1,043"
CA-2016-124268,7/4/2016,7/8/2016,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,New York City,New York,10035,East,"15,48",3,0,"4,4892"
CA-2017-154711,11/22/2017,11/26/2017,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009,East,"72,892",9,"0,2","22,7764"
CA-2017-163384,11/10/2017,11/12/2017,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122,West,"45,616",9,"0,2","20,0124"
CA-2016-101707,8/27/2016,9/1/2016,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,"150,22",9,0,"63,2336"
CA-2016-138898,5/25/2016,5/29/2016,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Pueblo,Colorado,81001,West,"845,728",13,"0,2","84,5728"
CA-2018-115427,12/30/2018,1/3/2019,Standard Class,EB-13975,Erica Bern,Corporate,United States,Fairfield,California,94533,West,"34,624",4,"0,4","10,9938"
CA-2017-134425,12/8/2017,12/12/2017,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Saint Paul,Minnesota,55106,Central,"114,95",5,0,"2,299"
CA-2016-121391,10/4/2016,10/7/2016,First Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94109,West,"26,96",2,0,"7,0096"
CA-2017-137043,12/23/2017,12/25/2017,Second Class,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,22153,South,"859,14",9,0,"249,1506"
CA-2016-115847,9/19/2016,9/24/2016,Second Class,TC-21535,Tracy Collins,Home Office,United States,Arlington,Virginia,22204,South,"61,96",2,0,"4,3372"
US-2018-126179,7/3/2018,7/7/2018,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907,South,"311,96",4,0,"83,2696"
CA-2017-101966,7/14/2017,7/16/2017,Second Class,BM-11785,Bryan Mills,Consumer,United States,Houston,Texas,77036,Central,"419,944",7,"0,2","52,493"
CA-2017-141397,6/20/2017,6/21/2017,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104,West,"409,76",17,"0,4","36,1662"
CA-2017-141082,12/9/2017,12/13/2017,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841,East,"125,81",5,0,"57,9095"
US-2017-134488,9/24/2017,10/1/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Columbus,Ohio,43229,East,"155,372",2,"0,3","-13,3176"
CA-2017-145919,12/18/2017,12/23/2017,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,"802,02",19,0,"110,133"
CA-2018-157651,12/10/2018,12/14/2018,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Philadelphia,Pennsylvania,19120,East,"14,2",1,"0,2","3,3725"
CA-2015-160773,7/1/2015,7/5/2015,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Deltona,Florida,32725,South,"581,104",8,"0,9","68,3612"
CA-2018-167703,2/3/2018,2/8/2018,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,45231,East,"290,781",5,"0,9","31,5108"
CA-2018-121804,3/3/2018,3/8/2018,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,42071,South,"72,8",5,0,"19,656"
CA-2018-162635,10/9/2018,10/10/2018,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403,South,"10,816",4,"0,2","3,5152"
CA-2015-107153,9/28/2015,10/3/2015,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Lawrence,Massachusetts,1841,East,"46,26",3,0,"12,4902"
US-2015-117058,5/27/2015,5/30/2015,First Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,"17,46",6,"0,8","-30,555"
CA-2016-120439,6/14/2016,6/18/2016,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19120,East,"51,072",6,"0,2","5,1072"
CA-2017-128258,3/30/2017,4/1/2017,First Class,CP-12085,Cathy Prescott,Corporate,United States,Norwich,Connecticut,6360,East,"11,34",1,0,"5,5566"
CA-2018-106033,10/15/2018,10/18/2018,Second Class,FG-14260,Frank Gastineau,Home Office,United States,San Francisco,California,94110,West,"87,92",4,0,"26,376"
CA-2017-142762,5/23/2017,5/27/2017,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94109,West,"37,05",3,0,"16,302"
CA-2018-127705,6/2/2018,6/6/2018,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052,East,"30,41",3,"0,6","1,7575"
CA-2015-122567,2/16/2015,2/21/2015,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,"9,04",5,"1,6","-15,658"
CA-2015-121664,5/6/2015,5/10/2015,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Los Angeles,California,90049,West,"140,736",8,"0,2","52,776"
CA-2017-122133,5/16/2017,5/23/2017,Standard Class,JR-15670,Jim Radford,Consumer,United States,Middletown,Connecticut,6457,East,"552,56",4,0,0
US-2018-123281,4/2/2018,4/7/2018,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Los Angeles,California,90008,West,"25,11",3,0,"6,5286"
CA-2018-100524,3/31/2018,4/2/2018,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,"782,4",13,0,"220,2306"
CA-2018-113481,1/2/2018,1/4/2018,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,"740,214",13,"1,9","-61,5156"
CA-2016-131758,5/28/2016,6/1/2016,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,11520,East,"60,87",8,0,"20,349"
CA-2015-118339,3/17/2015,3/24/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,"249,92",31,0,"108,1918"
CA-2015-153976,10/3/2015,10/8/2015,Second Class,BP-11290,Beth Paige,Consumer,United States,Evanston,Illinois,60201,Central,"258,279",3,"0,3","-70,1043"
CA-2017-162901,3/28/2017,3/31/2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,Arlington,Virginia,22204,South,"31,4",2,0,"7,85"
CA-2018-162978,5/4/2018,5/9/2018,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,"502,474",9,"0,4","40,4322"
US-2015-160444,7/5/2015,7/5/2015,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,"502,2",14,"0,4","-79,3332"
CA-2017-145247,5/5/2017,5/7/2017,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214,South,"79,14",3,0,"36,4044"
CA-2018-160045,4/26/2018,4/27/2018,First Class,LB-16735,Larry Blacks,Consumer,United States,Fort Worth,Texas,76106,Central,"1,988",1,"0,6","-1,4413"
US-2015-151925,9/26/2015,10/1/2015,Second Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90049,West,"145,568",2,"0,2",0
CA-2018-125199,10/19/2018,10/25/2018,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,"456,512",15,"0,8","-40,1114"
US-2018-155425,11/10/2018,11/11/2018,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,"1475,054",28,2,"-256,5716"
CA-2018-133249,7/8/2018,7/11/2018,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,90660,West,"145,9",5,0,"62,737"
US-2016-103471,12/24/2016,12/28/2016,Standard Class,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,"604,098",10,"0,9","-785,1645"
CA-2018-136672,3/7/2018,3/12/2018,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,"49,08",3,0,"4,908"
US-2015-157021,4/1/2015,4/6/2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,"46,688",6,"0,2","20,3536"
CA-2016-120362,9/14/2016,9/19/2016,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Provo,Utah,84604,West,"912,75",5,0,"118,6575"
CA-2015-126361,8/4/2015,8/9/2015,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,"2126,034",27,"0,4","576,5563"
US-2017-100566,9/3/2017,9/9/2017,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois,60505,Central,"83,952",3,"0,6","-90,2484"
US-2017-108504,2/5/2017,2/5/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,"2075,51",41,0,"688,7151"
CA-2018-124828,7/3/2018,7/4/2018,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217,South,"9,552",3,"0,2","1,5522"
US-2018-117247,10/9/2018,10/14/2018,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,60505,Central,"719,095",8,1,"-473,2698"
CA-2017-124485,11/24/2017,11/26/2017,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,"123,656",11,"0,2","26,2924"
CA-2017-159212,11/1/2017,11/5/2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153,South,"273,59",5,0,"124,4453"
US-2017-161396,4/19/2017,4/25/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229,East,"624,576",7,"0,6","88,6568"
US-2015-118486,4/6/2015,4/8/2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,"281,852",6,"0,8","-16,4042"
CA-2017-130407,9/2/2017,9/6/2017,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024,East,"115,46",4,0,"29,6198"
US-2017-122245,9/25/2017,9/30/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,"393,165",3,"0,5","-204,4458"
CA-2018-105144,11/4/2018,11/11/2018,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,75051,Central,"23,68",2,"0,2","8,88"
CA-2017-136329,7/9/2017,7/13/2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,"573,286",6,"0,1","87,4096"
CA-2015-146640,6/30/2015,7/5/2015,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10024,East,"334,768",7,"0,2","108,7996"
CA-2018-115994,1/28/2018,1/31/2018,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,92627,West,"277,71",6,0,"39,2283"
CA-2016-126697,9/21/2016,9/24/2016,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,"1102,472",14,1,"148,9446"
CA-2016-124800,9/26/2016,9/30/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,"1044,075",32,"2,4","-126,5346"
